,taxpayer_id,location,economic_sector,entity_type,beneficial_owners,registration_date,size,norm_size,size_category
5895,P5795,Kitale,Waste Management,Non-Individual,"['A0099', 'A0030']",14/11/2019,1.186995165,6.00E-05,small
5896,P5796,Nairobi,Real Estate,Non-Individual,"['A0019', 'A0093', 'A0046']",20/09/2019,1.746816664,8.83E-05,medium
5897,P5797,Kisumu,Public Administration,Non-Individual,['A0045'],08/08/2017,2.314724727,0.000117027,large
5898,P5798,Machakos,Water & Sanitation,Non-Individual,"['A0039', 'A0005']",28/09/2005,1.08302653,5.48E-05,micro
5899,P5799,Nairobi,Healthcare,Non-Individual,"['A0001', 'A0060', 'A0033']",20/07/2011,1.846768801,9.34E-05,medium
5900,P5800,Eldoret,Education,Non-Individual,['A0005'],04/04/2016,1.635612256,8.27E-05,medium
5901,P5801,Nakuru,ICT,Non-Individual,"['A0008', 'A0036', 'A0080']",06/05/2006,1.911163621,9.66E-05,medium
5902,P5802,Eldoret,Agriculture,Non-Individual,['A0050'],18/07/2014,1.743595277,8.82E-05,medium
5903,P5803,Kericho,Waste Management,Non-Individual,['A0088'],22/01/2020,1.165717546,5.89E-05,small
5904,P5804,Garissa,Construction,Non-Individual,['A0055'],10/08/2009,1.96142944,9.92E-05,medium
5905,P5805,Thika,Entertainment & Media,Non-Individual,"['A0063', 'A0081', 'A0019']",22/03/2007,2.775599151,0.000140328,large
5906,P5806,Eldoret,ICT,Non-Individual,"['A0031', 'A0044', 'A0091']",22/07/2022,1.728797216,8.74E-05,medium
5907,P5807,Nakuru,Retail,Non-Individual,"['A0074', 'A0099', 'A0003']",14/01/2008,3.074187899,0.000155424,large
5908,P5808,Nairobi,Finance,Non-Individual,"['A0090', 'A0053']",06/09/2016,1.719759837,8.69E-05,medium
5909,P5809,Mombasa,Construction,Non-Individual,"['A0030', 'A0031', 'A0066']",22/12/2007,1.451337203,7.34E-05,medium
5910,P5810,Thika,ICT,Non-Individual,"['A0037', 'A0064', 'A0036']",14/11/2015,1.108477126,5.60E-05,micro
5911,P5811,Eldoret,Legal & Professional Services,Non-Individual,"['A0001', 'A0093', 'A0033']",08/09/2015,1.80728224,9.14E-05,medium
5912,P5812,Nakuru,Legal & Professional Services,Non-Individual,"['A0026', 'A0055', 'A0063']",17/03/2009,1.108708435,5.61E-05,micro
5913,P5813,Mombasa,Manufacturing,Non-Individual,"['A0001', 'A0012', 'A0080']",17/04/2019,1.064993369,5.38E-05,micro
5914,P5814,Mombasa,Arts & Culture,Non-Individual,"['A0036', 'A0095']",02/07/2013,1.943386157,9.83E-05,medium
5915,P5815,Nakuru,Finance,Non-Individual,['A0049'],06/08/2010,1.029971881,5.21E-05,micro
5916,P5816,Nakuru,Manufacturing,Non-Individual,"['A0032', 'A0005', 'A0028']",16/09/2006,1.564652053,7.91E-05,medium
5917,P5817,Eldoret,Transportation & Logistics,Non-Individual,"['A0012', 'A0019', 'A0008']",26/02/2006,1.147794421,5.80E-05,micro
5918,P5818,Machakos,Arts & Culture,Non-Individual,"['A0076', 'A0002']",28/02/2009,2.434182552,0.000123067,large
5919,P5819,Nyeri,Education,Non-Individual,"['A0011', 'A0018']",06/04/2023,2.95766334,0.000149533,large
5920,P5820,Thika,Finance,Non-Individual,"['A0096', 'A0089']",29/12/2021,1.780220647,9.00E-05,medium
5921,P5821,Mombasa,Retail,Non-Individual,"['A0044', 'A0021', 'A0017']",13/02/2008,1.57041027,7.94E-05,medium
5922,P5822,Kitale,Agriculture,Non-Individual,"['A0082', 'A0067', 'A0055']",14/11/2020,1.140762509,5.77E-05,micro
5923,P5823,Garissa,Transportation,Non-Individual,"['A0099', 'A0098']",06/10/2018,1.030633354,5.21E-05,micro
5924,P5824,Thika,Legal & Professional Services,Non-Individual,"['A0047', 'A0069']",04/10/2013,1.458490943,7.37E-05,medium
5925,P5825,Garissa,Healthcare,Non-Individual,"['A0067', 'A0051', 'A0059']",24/04/2006,1.080482958,5.46E-05,micro
5926,P5826,Mombasa,Waste Management,Non-Individual,['A0026'],07/02/2019,3.179902263,0.000160769,large
5927,P5827,Kericho,Telecommunications,Non-Individual,"['A0083', 'A0096', 'A0079']",18/11/2019,1.74667422,8.83E-05,medium
5928,P5828,Thika,Public Administration,Non-Individual,"['A0041', 'A0082']",24/08/2011,1.171232533,5.92E-05,small
5929,P5829,Kericho,Wholesale Trade,Non-Individual,['A0043'],01/04/2021,1.56169743,7.90E-05,medium
5930,P5830,Kisumu,Energy,Non-Individual,['A0037'],25/01/2014,1.727346289,8.73E-05,medium
5931,P5831,Meru,Telecommunications,Non-Individual,['A0015'],01/02/2014,1.707816637,8.63E-05,medium
5932,P5832,Machakos,Retail,Non-Individual,"['A0046', 'A0029']",08/09/2015,1.43436497,7.25E-05,medium
5933,P5833,Nairobi,Agriculture,Non-Individual,['A0002'],06/08/2011,2.003720296,0.000101304,large
5934,P5834,Nairobi,Energy,Non-Individual,"['A0006', 'A0091', 'A0010']",03/06/2016,1.040070718,5.26E-05,micro
5935,P5835,Nairobi,Transportation,Non-Individual,"['A0039', 'A0043', 'A0029']",25/06/2016,1.872633438,9.47E-05,medium
5936,P5836,Nairobi,Retail,Non-Individual,"['A0052', 'A0034']",25/04/2019,1.197371299,6.05E-05,small
5937,P5837,Garissa,Manufacturing,Non-Individual,"['A0018', 'A0098']",30/01/2020,5.573378411,0.000281778,large
5938,P5838,Kericho,ICT,Non-Individual,"['A0015', 'A0074']",11/01/2017,1.024836837,5.18E-05,micro
5939,P5839,Kericho,Legal & Professional Services,Non-Individual,['A0084'],12/10/2008,6.326396286,0.000319849,large
5940,P5840,Kitale,Construction,Non-Individual,['A0051'],25/09/2007,2.493885372,0.000126085,large
5941,P5841,Kisumu,Healthcare,Non-Individual,"['A0002', 'A0056']",16/03/2008,1.045864043,5.29E-05,micro
5942,P5842,Nyeri,ICT,Non-Individual,"['A0013', 'A0043', 'A0027']",15/05/2011,1.486684361,7.52E-05,medium
5943,P5843,Nakuru,Entertainment & Media,Non-Individual,['A0062'],30/04/2012,2.371718477,0.000119909,large
5944,P5844,Eldoret,Telecommunications,Non-Individual,['A0069'],05/08/2018,3.700529815,0.000187091,large
5945,P5845,Nairobi,Education,Non-Individual,"['A0076', 'A0036', 'A0045']",26/01/2007,1.958044472,9.90E-05,medium
5946,P5846,Nyeri,Education,Non-Individual,['A0087'],23/02/2015,1.687226814,8.53E-05,medium
5947,P5847,Mombasa,Transportation,Non-Individual,"['A0091', 'A0073', 'A0026']",04/08/2007,1.888604517,9.55E-05,medium
5948,P5848,Meru,Retail,Non-Individual,['A0028'],12/07/2023,1.184379516,5.99E-05,small
5949,P5849,Kericho,ICT,Non-Individual,"['A0070', 'A0050']",11/09/2008,1.084312681,5.48E-05,micro
5950,P5850,Nairobi,Legal & Professional Services,Non-Individual,"['A0069', 'A0058', 'A0077']",28/06/2011,1.50155025,7.59E-05,medium
5951,P5851,Kitale,Arts & Culture,Non-Individual,['A0085'],23/01/2013,1.847229786,9.34E-05,medium
5952,P5852,Garissa,Mining & Quarrying,Non-Individual,"['A0042', 'A0040']",04/10/2016,1.608604572,8.13E-05,medium
5953,P5853,Kisumu,Water & Sanitation,Non-Individual,['A0046'],21/05/2005,1.112138743,5.62E-05,micro
5954,P5854,Nakuru,Construction,Non-Individual,['A0046'],14/12/2018,1.763890804,8.92E-05,medium
5955,P5855,Eldoret,Real Estate,Non-Individual,"['A0075', 'A0008']",25/09/2006,1.050747046,5.31E-05,micro
5956,P5856,Nyeri,Construction,Non-Individual,"['A0008', 'A0015', 'A0077']",17/09/2019,1.175980735,5.95E-05,small
5957,P5857,Nyeri,Legal & Professional Services,Non-Individual,"['A0067', 'A0057']",10/12/2022,5.854296993,0.00029598,large
5958,P5858,Meru,ICT,Non-Individual,"['A0067', 'A0083']",08/05/2017,1.615784708,8.17E-05,medium
5959,P5859,Mombasa,Wholesale Trade,Non-Individual,['A0027'],09/06/2016,1.10597344,5.59E-05,micro
5960,P5860,Nairobi,Energy,Non-Individual,"['A0042', 'A0095', 'A0010']",24/12/2009,2.058129658,0.000104054,large
5961,P5861,Meru,Transportation,Non-Individual,"['A0044', 'A0042']",24/07/2005,1.031902459,5.22E-05,micro
5962,P5862,Garissa,Construction,Non-Individual,"['A0073', 'A0090', 'A0042']",23/12/2019,1.855821883,9.38E-05,medium
5963,P5863,Eldoret,Arts & Culture,Non-Individual,['A0074'],02/12/2018,2.660597301,0.000134514,large
5964,P5864,Eldoret,Energy,Non-Individual,"['A0075', 'A0007', 'A0086']",17/05/2018,1.258720122,6.36E-05,small
5965,P5865,Nyeri,Transportation & Logistics,Non-Individual,"['A0054', 'A0050', 'A0008']",22/09/2012,1.279084061,6.47E-05,small
5966,P5866,Garissa,Real Estate,Non-Individual,"['A0026', 'A0058']",26/08/2020,1.002523864,5.07E-05,micro
5967,P5867,Nakuru,Finance,Non-Individual,['A0098'],01/12/2017,1.055532798,5.34E-05,micro
5968,P5868,Machakos,Waste Management,Non-Individual,"['A0084', 'A0039', 'A0033']",21/04/2019,1.354636249,6.85E-05,small
5969,P5869,Nakuru,Telecommunications,Non-Individual,['A0024'],09/06/2008,1.006791992,5.09E-05,micro
5970,P5870,Nairobi,Energy,Non-Individual,"['A0033', 'A0098', 'A0009']",01/07/2006,2.613121979,0.000132114,large
5971,P5871,Machakos,Mining & Quarrying,Non-Individual,"['A0023', 'A0014', 'A0008']",25/05/2010,1.601300041,8.10E-05,medium
5972,P5872,Nakuru,Telecommunications,Non-Individual,['A0065'],17/12/2014,1.210085832,6.12E-05,small
5973,P5873,Machakos,Transportation & Logistics,Non-Individual,['A0019'],24/03/2008,1.003379033,5.07E-05,micro
5974,P5874,Eldoret,Legal & Professional Services,Non-Individual,"['A0039', 'A0031']",22/11/2019,1.811143847,9.16E-05,medium
5975,P5875,Nyeri,Manufacturing,Non-Individual,"['A0011', 'A0036', 'A0058']",21/02/2008,1.010380711,5.11E-05,micro
5976,P5876,Nairobi,Public Administration,Non-Individual,"['A0010', 'A0085']",16/04/2011,1.166272291,5.90E-05,small
5977,P5877,Kitale,Energy,Non-Individual,['A0100'],25/10/2018,1.0213859,5.16E-05,micro
5978,P5878,Machakos,Real Estate,Non-Individual,"['A0056', 'A0085', 'A0095']",16/01/2011,1.770977796,8.95E-05,medium
5979,P5879,Kericho,Finance,Non-Individual,"['A0037', 'A0052']",31/03/2012,1.092466592,5.52E-05,micro
5980,P5880,Nakuru,Arts & Culture,Non-Individual,['A0062'],17/02/2009,1.984870339,0.000100351,medium
5981,P5881,Kisumu,Education,Non-Individual,['A0061'],27/11/2008,1.820222041,9.20E-05,medium
5982,P5882,Nyeri,Retail,Non-Individual,['A0036'],14/03/2022,1.009789609,5.11E-05,micro
5983,P5883,Mombasa,Mining & Quarrying,Non-Individual,['A0006'],29/11/2020,1.056700952,5.34E-05,micro
5984,P5884,Mombasa,Transportation & Logistics,Non-Individual,['A0017'],02/09/2012,1.510351999,7.64E-05,medium
5985,P5885,Garissa,Construction,Non-Individual,['A0025'],07/05/2012,1.284023765,6.49E-05,small
5986,P5886,Nakuru,Waste Management,Non-Individual,"['A0096', 'A0050', 'A0037']",24/08/2005,1.502225348,7.59E-05,medium
5987,P5887,Garissa,Energy,Non-Individual,"['A0027', 'A0044']",03/05/2005,1.119465733,5.66E-05,micro
5988,P5888,Kisumu,Telecommunications,Non-Individual,['A0006'],22/02/2015,3.136919947,0.000158596,large
5989,P5889,Eldoret,Healthcare,Non-Individual,['A0012'],28/09/2019,1.172011592,5.93E-05,small
5990,P5890,Thika,Arts & Culture,Non-Individual,['A0060'],15/06/2018,1.69844104,8.59E-05,medium
5991,P5891,Eldoret,Agriculture,Non-Individual,"['A0020', 'A0043']",24/03/2012,1.117198631,5.65E-05,micro
5992,P5892,Machakos,Healthcare,Non-Individual,"['A0062', 'A0078', 'A0069']",13/01/2006,1.135584835,5.74E-05,micro
5993,P5893,Garissa,Legal & Professional Services,Non-Individual,"['A0071', 'A0078']",19/10/2013,1.013879513,5.13E-05,micro
5994,P5894,Garissa,Security Services,Non-Individual,['A0024'],13/01/2007,1.745965287,8.83E-05,medium
5995,P5895,Kericho,Real Estate,Non-Individual,"['A0056', 'A0074']",09/07/2008,1.951495881,9.87E-05,medium
5996,P5896,Nakuru,Agriculture,Non-Individual,"['A0078', 'A0077', 'A0046']",19/02/2014,1.078643421,5.45E-05,micro
5997,P5897,Kisumu,Construction,Non-Individual,"['A0098', 'A0093']",21/01/2013,1.091534727,5.52E-05,micro
5998,P5898,Machakos,Energy,Non-Individual,"['A0012', 'A0058', 'A0027']",20/07/2018,1.116544748,5.65E-05,micro
5999,P5899,Nairobi,Energy,Non-Individual,['A0057'],18/12/2009,1.2071934,6.10E-05,small
6000,P5900,Nairobi,Hospitality,Non-Individual,['A0020'],20/09/2007,2.491143523,0.000125947,large
6001,P5901,Kisumu,Public Administration,Non-Individual,['A0058'],05/01/2006,2.026458324,0.000102453,large
6002,P5902,Thika,Retail,Non-Individual,"['A0062', 'A0052']",24/02/2009,12.65141158,0.000639627,large
6003,P5903,Machakos,Construction,Non-Individual,['A0040'],23/01/2020,1.003279875,5.07E-05,micro
6004,P5904,Eldoret,Wholesale Trade,Non-Individual,"['A0023', 'A0034', 'A0049']",18/06/2010,1.20481562,6.09E-05,small
6005,P5905,Garissa,Healthcare,Non-Individual,['A0026'],24/12/2015,1.120278584,5.66E-05,micro
6006,P5906,Nairobi,Retail,Non-Individual,"['A0055', 'A0019', 'A0033']",22/04/2006,1.85728968,9.39E-05,medium
6007,P5907,Garissa,Wholesale Trade,Non-Individual,"['A0071', 'A0043', 'A0092']",30/08/2012,1.692292634,8.56E-05,medium
6008,P5908,Kisumu,Finance,Non-Individual,"['A0074', 'A0063']",18/11/2023,1.053944746,5.33E-05,micro
6009,P5909,Kitale,Arts & Culture,Non-Individual,"['A0063', 'A0075']",20/04/2011,2.608274036,0.000131869,large
6010,P5910,Kitale,Telecommunications,Non-Individual,"['A0044', 'A0011', 'A0068']",09/12/2012,1.071681977,5.42E-05,micro
6011,P5911,Kericho,Waste Management,Non-Individual,"['A0017', 'A0084', 'A0083']",11/12/2018,1.390506465,7.03E-05,small
6012,P5912,Nairobi,Real Estate,Non-Individual,['A0073'],22/10/2022,1.103526767,5.58E-05,micro
6013,P5913,Kisumu,Healthcare,Non-Individual,"['A0083', 'A0097']",10/11/2006,1.173664307,5.93E-05,small
6014,P5914,Kericho,Mining & Quarrying,Non-Individual,"['A0030', 'A0064']",15/07/2022,1.026332391,5.19E-05,micro
6015,P5915,Thika,Energy,Non-Individual,"['A0093', 'A0001', 'A0067']",01/07/2011,3.299158505,0.000166798,large
6016,P5916,Eldoret,Mining & Quarrying,Non-Individual,"['A0083', 'A0067']",16/04/2005,1.178291675,5.96E-05,small
6017,P5917,Thika,Hospitality,Non-Individual,"['A0005', 'A0095', 'A0066']",14/03/2020,1.709427689,8.64E-05,medium
6018,P5918,Meru,Mining & Quarrying,Non-Individual,"['A0088', 'A0034', 'A0019']",11/03/2016,1.093186864,5.53E-05,micro
6019,P5919,Machakos,Transportation & Logistics,Non-Individual,"['A0039', 'A0075']",24/04/2006,1.91421902,9.68E-05,medium
6020,P5920,Kericho,Wholesale Trade,Non-Individual,"['A0027', 'A0002']",15/01/2022,1.63936568,8.29E-05,medium
6021,P5921,Nairobi,Waste Management,Non-Individual,"['A0011', 'A0077']",04/08/2008,1.003296988,5.07E-05,micro
6022,P5922,Thika,Entertainment & Media,Non-Individual,"['A0031', 'A0088', 'A0038']",12/04/2017,2.965307487,0.000149919,large
6023,P5923,Meru,Agriculture,Non-Individual,['A0018'],18/11/2022,1.49221149,7.54E-05,medium
6024,P5924,Kisumu,Healthcare,Non-Individual,"['A0060', 'A0081', 'A0032']",22/07/2006,1.254441258,6.34E-05,small
6025,P5925,Meru,Water & Sanitation,Non-Individual,"['A0091', 'A0025', 'A0100']",31/03/2020,2.461833682,0.000124465,large
6026,P5926,Meru,Entertainment & Media,Non-Individual,"['A0046', 'A0014']",11/03/2019,2.65876954,0.000134421,large
6027,P5927,Eldoret,ICT,Non-Individual,"['A0041', 'A0008']",23/05/2008,1.453795752,7.35E-05,medium
6028,P5928,Kericho,Construction,Non-Individual,['A0003'],03/02/2017,2.031143634,0.00010269,large
6029,P5929,Mombasa,ICT,Non-Individual,"['A0099', 'A0032']",29/06/2013,1.001903605,5.07E-05,micro
6030,P5930,Meru,Public Administration,Non-Individual,"['A0047', 'A0087', 'A0067']",31/03/2013,1.273642282,6.44E-05,small
6031,P5931,Mombasa,Agriculture,Non-Individual,"['A0010', 'A0044']",02/06/2011,1.229548482,6.22E-05,small
6032,P5932,Nakuru,Hospitality,Non-Individual,['A0033'],26/06/2005,1.300650435,6.58E-05,small
6033,P5933,Kitale,Healthcare,Non-Individual,['A0046'],05/03/2015,1.31765002,6.66E-05,small
6034,P5934,Garissa,Water & Sanitation,Non-Individual,"['A0093', 'A0048']",31/08/2017,1.833070353,9.27E-05,medium
6035,P5935,Kitale,Agriculture,Non-Individual,"['A0032', 'A0048', 'A0088']",25/08/2009,1.300046783,6.57E-05,small
6036,P5936,Machakos,Telecommunications,Non-Individual,['A0029'],12/06/2018,1.289658926,6.52E-05,small
6037,P5937,Machakos,Security Services,Non-Individual,"['A0064', 'A0051', 'A0063']",06/09/2009,1.100744379,5.57E-05,micro
6038,P5938,Nyeri,Transportation,Non-Individual,['A0100'],14/10/2010,2.137532977,0.000108069,large
6039,P5939,Meru,Water & Sanitation,Non-Individual,['A0055'],11/07/2009,1.295331019,6.55E-05,small
6040,P5940,Garissa,Agriculture,Non-Individual,"['A0044', 'A0018', 'A0096']",16/10/2024,1.265853975,6.40E-05,small
6041,P5941,Kisumu,Manufacturing,Non-Individual,"['A0041', 'A0069']",12/02/2007,3.157838781,0.000159653,large
6042,P5942,Nakuru,Arts & Culture,Non-Individual,['A0052'],13/07/2024,3.211744261,0.000162379,large
6043,P5943,Thika,Finance,Non-Individual,['A0014'],16/09/2020,1.275651099,6.45E-05,small
6044,P5944,Kisumu,Legal & Professional Services,Non-Individual,"['A0025', 'A0066']",26/12/2014,1.056411757,5.34E-05,micro
6045,P5945,Mombasa,ICT,Non-Individual,['A0026'],11/12/2015,8.334419829,0.00042137,large
6046,P5946,Thika,Telecommunications,Non-Individual,['A0006'],13/12/2009,1.42736118,7.22E-05,medium
6047,P5947,Thika,Arts & Culture,Non-Individual,['A0055'],19/10/2013,1.516148317,7.67E-05,medium
6048,P5948,Garissa,Entertainment & Media,Non-Individual,"['A0072', 'A0014']",19/03/2014,1.995168633,0.000100871,large
6049,P5949,Nyeri,Real Estate,Non-Individual,"['A0069', 'A0007']",16/03/2018,1.625670262,8.22E-05,medium
6050,P5950,Nakuru,Waste Management,Non-Individual,"['A0056', 'A0089']",18/06/2011,1.860389268,9.41E-05,medium
6051,P5951,Nakuru,Legal & Professional Services,Non-Individual,"['A0026', 'A0005', 'A0071']",11/01/2019,1.255574587,6.35E-05,small
6052,P5952,Nairobi,Legal & Professional Services,Non-Individual,['A0050'],23/12/2017,1.135755221,5.74E-05,micro
6053,P5953,Machakos,Transportation & Logistics,Non-Individual,['A0059'],05/08/2013,1.532122098,7.75E-05,medium
6054,P5954,Meru,Manufacturing,Non-Individual,"['A0008', 'A0091', 'A0013']",07/06/2024,3.242880961,0.000163953,large
6055,P5955,Kericho,Legal & Professional Services,Non-Individual,"['A0093', 'A0077']",12/12/2020,1.134200629,5.73E-05,micro
6056,P5956,Eldoret,Transportation & Logistics,Non-Individual,"['A0027', 'A0076']",01/10/2020,2.3112038,0.000116849,large
6057,P5957,Kericho,Waste Management,Non-Individual,['A0095'],11/06/2022,1.207906731,6.11E-05,small
6058,P5958,Meru,Education,Non-Individual,['A0086'],08/06/2024,1.086396561,5.49E-05,micro
6059,P5959,Kisumu,Waste Management,Non-Individual,['A0001'],23/06/2007,1.172666644,5.93E-05,small
6060,P5960,Thika,Retail,Non-Individual,"['A0079', 'A0002']",05/03/2009,1.353369415,6.84E-05,small
6061,P5961,Nakuru,Entertainment & Media,Non-Individual,['A0016'],09/05/2015,2.341762799,0.000118394,large
6062,P5962,Kitale,Transportation,Non-Individual,"['A0024', 'A0088', 'A0053']",21/02/2005,1.835569232,9.28E-05,medium
6063,P5963,Kitale,Waste Management,Non-Individual,"['A0028', 'A0044']",27/05/2015,1.900991468,9.61E-05,medium
6064,P5964,Mombasa,Public Administration,Non-Individual,['A0026'],15/07/2011,1.060899221,5.36E-05,micro
6065,P5965,Nairobi,Hospitality,Non-Individual,"['A0030', 'A0023', 'A0037']",01/03/2010,3.118271337,0.000157653,large
6066,P5966,Mombasa,Real Estate,Non-Individual,"['A0095', 'A0069', 'A0078']",27/02/2015,1.084242825,5.48E-05,micro
6067,P5967,Eldoret,Hospitality,Non-Individual,"['A0003', 'A0013', 'A0052']",23/12/2014,1.150810685,5.82E-05,micro
6068,P5968,Nairobi,Waste Management,Non-Individual,"['A0083', 'A0032', 'A0024']",02/09/2020,1.166722358,5.90E-05,small
6069,P5969,Kitale,Energy,Non-Individual,"['A0094', 'A0050', 'A0011']",14/12/2015,1.157089634,5.85E-05,small
6070,P5970,Kericho,Retail,Non-Individual,"['A0093', 'A0083']",14/11/2013,1.222079391,6.18E-05,small
6071,P5971,Meru,Healthcare,Non-Individual,['A0018'],19/01/2020,1.303669468,6.59E-05,small
6072,P5972,Machakos,Hospitality,Non-Individual,['A0047'],05/02/2005,2.2102001,0.000111743,large
6073,P5973,Kisumu,ICT,Non-Individual,['A0011'],10/08/2005,1.972100748,9.97E-05,medium
6074,P5974,Meru,Public Administration,Non-Individual,['A0087'],22/07/2011,1.077043746,5.45E-05,micro
6075,P5975,Nakuru,Water & Sanitation,Non-Individual,"['A0094', 'A0077', 'A0014']",26/07/2009,2.00595628,0.000101417,large
6076,P5976,Eldoret,Legal & Professional Services,Non-Individual,['A0072'],17/01/2024,1.019388404,5.15E-05,micro
6077,P5977,Machakos,Retail,Non-Individual,"['A0022', 'A0049']",20/09/2022,1.548493569,7.83E-05,medium
6078,P5978,Garissa,Energy,Non-Individual,"['A0089', 'A0024', 'A0098']",09/03/2016,1.462491906,7.39E-05,medium
6079,P5979,Kitale,Hospitality,Non-Individual,"['A0021', 'A0085', 'A0019']",20/07/2013,2.532919709,0.000128059,large
6080,P5980,Meru,Arts & Culture,Non-Individual,['A0008'],06/09/2010,2.690384038,0.00013602,large
6081,P5981,Kisumu,Retail,Non-Individual,"['A0067', 'A0079', 'A0076']",12/08/2017,1.737483582,8.78E-05,medium
6082,P5982,Garissa,Transportation,Non-Individual,"['A0039', 'A0006']",15/09/2023,5.463365153,0.000276216,large
6083,P5983,Eldoret,ICT,Non-Individual,['A0091'],13/11/2010,2.553591119,0.000129104,large
6084,P5984,Garissa,Hospitality,Non-Individual,"['A0026', 'A0015', 'A0031']",24/05/2013,3.602428091,0.000182131,large
